,NI,u
1104,55.6761606289048,4578
1105,55.595822231928906,4320
1106,55.575703181018866,3173
1107,55.48956331486039,3095
1108,55.47755906677944,11264
1109,55.44569083767552,2829
1110,55.370770330757765,6698
1111,55.2045902507148,3158
1112,55.156500899770734,62
1113,55.1285462437793,1948
1114,55.10133113639435,9494
1115,55.06870708487717,888
1116,55.0567888638631,5564
1117,55.0567888638631,11565
1118,55.0567888638631,3478
1119,55.0567888638631,966
1120,55.0567888638631,3877
1121,54.990464505415176,1036
1122,54.9729187168422,7465
1123,54.8980447599667,1242
1124,54.8980447599667,6137
1125,54.57306738019387,6808
1126,54.5547874890329,7237
1127,54.55138707226984,5235
1128,54.3048153834413,4446
1129,54.27821846744788,1632
1130,54.19574301777862,108
1131,54.19285622683291,2290
1132,54.08598861616584,320
1133,54.08598861616584,1544
1134,54.08326913195984,1879
1135,54.04685467258941,2498
1136,54.00818754557477,1197
1137,53.961324796542826,8346
1138,53.961324796542826,1675
1139,53.84829586444804,818
1140,53.7747515020441,4181
1141,53.70879401380468,223
1142,53.5553023469256,1133
1143,53.46051438223674,7172
1144,53.3372018491969,1519
1145,53.31427990873915,1516
1146,53.29145114562395,4083
1147,53.26581452511902,3795
1148,53.25109065441877,3389
1149,53.2446766667866,1794
1150,53.24467666678659,1950
1151,53.14276022164899,786
1152,53.14046757652871,2971
1153,53.06118853248896,4982
1154,52.84312082197537,768
1155,52.719493507212555,1756
1156,52.719493507212555,7351
1157,52.71646693131615,2463
1158,52.714647872192444,11135
1159,52.675807846675966,2388
1160,52.5594901040716,2400
1161,52.5594901040716,10910
1162,52.5594901040716,873
1163,52.5594901040716,219
1164,52.535879799103874,278
1165,52.532468764434476,1529
1166,52.35331539725658,3124
1167,52.327088924407526,1969
1168,52.32231837371123,125
1169,52.17758139277826,8608
1170,52.17758139277826,587
1171,52.01345633975979,8509
1172,51.9990060767215,298
1173,51.872051864273,2848
1174,51.85580415440082,1174
1175,51.85580415440082,1662
1176,51.85580415440082,3614
1177,51.82949934230593,1706
1178,51.76383373731088,4433
1179,51.76383373731088,702
1180,51.55083251292612,631
1181,51.474890209516225,5114
1182,51.474890209516225,2803
1183,51.474890209516225,7620
1184,51.43344181057906,1302
1185,51.43344181057906,115
1186,51.386340563262166,2729
1187,51.373063610609485,1842
1188,51.3149150485473,1771
1189,51.25893934004939,557
1190,51.137057512582814,847
1191,51.11836257738671,5368
1192,51.11123330025883,7166
1193,51.05933131692731,4435
1194,51.03967674769228,725
1195,50.970461942249685,4996
1196,50.910376849444695,11381
1197,50.81776362942041,5097
1198,50.799069468669146,1874
1199,50.610951104419954,4292
1200,50.61031059952452,1285
1201,50.57566499408919,147
1202,50.57566499408919,438
1203,50.50411619977529,2455
1204,50.49581439131398,854
1205,50.25994701401566,5360
1206,50.19756951925397,648
1207,50.19756951925396,1406
1208,50.19756951925396,3786
1209,50.06246098625197,10422
1210,50.06246098625197,411
1211,50.00707696414635,1791
1212,49.96266730393709,3499
1213,49.9329176895172,3017
1214,49.91053789737181,858
1215,49.88804390924607,3214
1216,49.84638172259312,4045
1217,49.77812310488711,3463
1218,49.62937338963469,958
1219,49.586988667434895,7435
1220,49.58698866743488,10534
1221,49.57633003762985,9548
1222,49.551109977476784,1971
1223,49.53662121636157,759
1224,49.51515368497289,6067
1225,49.491851343399695,6836
1226,49.455711127532304,9963
1227,49.25469487764902,4896
1228,49.25469487764902,815
1229,49.24439866223969,8944
1230,49.1819566564453,3344
1231,49.13429949267983,1222
1232,49.13429949267983,4030
1233,49.063304791866166,494
1234,48.98875064294909,1195
1235,48.87744464568483,4457
1236,48.66617803076929,4085
1237,48.63343398531993,8283
1238,48.54160521752807,972
1239,48.523541296844634,6369
1240,48.523541296844634,1843
1241,48.471622938621515,8500
1242,48.46648326421053,10931
1243,48.454580446394054,3309
1244,48.44808570590554,432
1245,48.38742359709889,4164
1246,48.38742359709889,3040
1247,48.373546489791295,3646
1248,48.32062507017152,2851
1249,48.314941550835385,3130
1250,48.299125308467765,8881
1251,48.172884679948574,6754
1252,48.1268561363175,1423
1253,48.11973226835296,104
1254,48.103112348471214,5313
1255,47.987832338676924,98
1256,47.9774851632156,5351
1257,47.9774851632156,6002
1258,47.80753163400414,2390
1259,47.663293980095546,3696
1260,47.62773802319184,3077
1261,47.60119629220875,3433
1262,47.49598745814794,713
1263,47.47302588634763,3397
1264,47.337792376543696,4163
1265,47.337792376543696,2709
1266,47.28239630137204,6563
1267,47.255270397891216,5487
1268,47.255270397891216,7359
1269,47.15374848859444,696
1270,47.076740349901684,2407
1271,47.05691177372779,1488
1272,47.00765955972782,845
1273,46.98137929009748,7200
1274,46.97073557013984,9877
1275,46.932870322410814,2091
1276,46.932870322410814,7203
1277,46.866216753687475,127
1278,46.842070774730566,4432
1279,46.842070774730566,621
1280,46.6875128638338,22
1281,46.6389705639971,1331
1282,46.63897056399709,1576
1283,46.54668300867285,7231
1284,46.54000759518957,4683
1285,46.46999262321751,9850
1286,46.33370803205804,323
1287,46.19973969540329,2274
1288,46.1926378961505,6661
1289,46.055389342105705,7938
1290,45.97692099086358,7926
1291,45.92440424754073,478
1292,45.904991422076904,6169
1293,45.86630112424428,5069
1294,45.787283649103706,311
1295,45.64645007708247,7854
1296,45.63189404707006,8007
1297,45.61444553869216,8760
1298,45.46699687573486,3914
1299,45.45952306314739,82
1300,45.45952306314739,3707
1301,45.34067266798141,3837
1302,45.31971598368202,7370
1303,45.2200057025974,3656
1304,45.088838939143955,5085
1305,45.088838939143955,475
1306,45.08883893914395,567
1307,45.069390943299865,10298
1308,45.069390943299865,454
1309,45.0672380943918,3080
1310,45.011065064514355,3061
1311,45.005323087486794,1194
1312,44.98489800047578,12589
1313,44.74043086260507,4560
1314,44.466672228789925,3120
1315,44.42760965885965,3480
1316,44.33291954396097,1354
1317,44.31368951536914,1186
1318,44.31368951536914,6454
1319,44.25526992054995,720
1320,44.24610750129556,1050
1321,44.24610750129556,1051
1322,44.24610750129556,4329
1323,44.24610750129556,6000
1324,44.16248657722897,469
1325,44.16248657722897,7794
1326,44.11197128023851,4913
1327,44.10381249761932,1494
1328,44.10381249761932,435
1329,44.085853740173846,2537
1330,44.085853740173846,2929
1331,44.04543109109048,616
1332,44.04543109109048,10321
1333,44.04543109109048,3047
1334,44.04358070495144,6659
1335,44.020325166211876,1182
1336,43.99808917379426,8502
1337,43.998089173794256,8195
1338,43.998089173794256,5001
1339,43.998089173794256,6235
1340,43.926211046736235,1210
1341,43.87160619311209,4425
1342,43.7887204022353,9081
1343,43.7761675292893,11079
1344,43.75,3279
1345,43.69277716636202,8862
1346,43.69277716636202,2442
1347,43.69277716636202,1317
1348,43.61602829979911,9752
1349,43.61602829979911,6894
1350,43.52585438564073,7781
1351,43.50257044881147,6714
1352,43.473251775186945,40
1353,43.455256557262366,1304
1354,43.40778959737163,7101
1355,43.39967189198284,1523
1356,43.31264325219989,11025
1357,43.308940002776936,324
1358,43.19922513096293,2123
1359,43.166638581323376,6244
1360,43.166638581323376,7984
1361,43.09044269018419,4145
1362,43.04430856687095,776
1363,42.94199267231089,5690
1364,42.94199267231089,6305
1365,42.840166602036355,5172
1366,42.840166602036355,387
1367,42.809169578491,1264
1368,42.775003930726044,1795
1369,42.72165969008424,1958
1370,42.61487449996703,7015
1371,42.573465914816005,3271
1372,42.5,8761
1373,42.423719690256,6723
1374,42.4145654763221,1308
1375,42.40179879239798,2935
1376,42.40179879239797,940
1377,42.39605737772356,176
1378,42.32607573269606,4827
1379,42.32607573269606,11245
1380,42.32607573269606,2959
1381,42.32607573269606,7622
1382,42.31846579041346,4911
1383,42.18341200990833,927
1384,42.17909556726159,2707
1385,42.10166576241915,4387
1386,42.036442523125096,4473
1387,41.990953218036196,3566
1388,41.96734699996132,2185
1389,41.89621341619712,2753
1390,41.8807337183938,1639
1391,41.859154020283995,10786
1392,41.859154020283995,7006
1393,41.803814751597685,10142
1394,41.7612260356422,5211
1395,41.760367894252376,9480
1396,41.661360821206515,1391
1397,41.48795005781799,4979
1398,41.440101356591605,8280
1399,41.440101356591605,8528
1400,41.440101356591605,4883
1401,41.372980070337,4559
1402,41.341565040525495,5358
1403,41.341565040525495,1339
1404,41.341565040525495,2726
1405,41.341565040525495,7356
1406,41.26601734398337,5087
1407,41.26601734398337,385
1408,41.227716025063756,2679
1409,41.20058991915881,1024
1410,41.20058991915881,10414
1411,41.20058991915881,3359
1412,41.20058991915881,6881
1413,41.20058991915881,3939
1414,41.11514504890615,177
1415,41.09341531904346,12593
1416,41.030012738781345,5020
1417,41.02140452001413,6270
1418,41.0138302955577,11012
1419,41.0138302955577,785
1420,41.0138302955577,6456
1421,40.97295698684182,3052
1422,40.97295698684182,95
1423,40.97295698684182,1773
1424,40.97295698684182,8164
1425,40.919551771061656,863
1426,40.91955177106165,2821
1427,40.88556936455271,6725
1428,40.885071821335735,5896
1429,40.88168905512589,6353
1430,40.84531741002463,7417
1431,40.59182208173542,2607
1432,40.59182208173542,3531
1433,40.59182208173542,3938
1434,40.57401231210313,3603
1435,40.56245184896988,8438
1436,40.56245184896988,9003
1437,40.550730865636844,5346
1438,40.48958381402312,1729
1439,40.46163576391861,322
1440,40.431620750207856,1810
1441,40.42581968773225,4609
1442,40.42497464694925,10406
1443,40.42497464694925,11365
1444,40.406224273587796,3305
1445,40.39429003436255,11360
1446,40.38873605350878,1232
1447,40.32986036266749,10755
1448,40.308735526770256,6100
1449,40.26654061004913,2064
1450,40.26654061004913,11352
1451,40.20795761121253,9804
1452,40.130283934832825,3067
1453,40.130283934832825,3286
1454,40.078048854703496,8506
1455,40.078048854703496,603
1456,40.078048854703496,10752
1457,40.078048854703496,1684
1458,40.078048854703496,6802
1459,40.07728800970822,2964
1460,40.06112834696718,5060
1461,39.95168003663373,2056
1462,39.95168003663373,1458
1463,39.9364035016928,11976
1464,39.78470701582635,1495
1465,39.609860215950235,468
1466,39.609860215950235,3836
1467,39.475304697414266,4561
1468,39.42400575725926,10807
1469,39.37400792400997,5081
1470,39.323012877533074,5674
1471,39.2194062303175,4693
1472,39.2194062303175,3199
1473,39.165824246797825,8689
1474,39.1152144312159,2479
1475,39.010000266262516,1572
1476,38.93376949351946,9378
1477,38.86133585130905,8553
1478,38.86133585130905,9601
1479,38.86133585130905,2501
1480,38.86133585130905,6366
1481,38.86050740032113,2381
1482,38.78564312632115,9954
1483,38.78564312632115,3255
1484,38.78564312632115,2018
1485,38.69386582781032,877
1486,38.681602433050614,1212
1487,38.665241547846016,2033
1488,38.601385286184545,4523
1489,38.598089330950046,2176
1490,38.598089330950046,551
1491,38.598089330950046,1387
1492,38.598089330950046,12008
1493,38.598089330950046,762
1494,38.56532794512786,9104
1495,38.56532794512786,3196
1496,38.56380204525765,1002
1497,38.48658010747206,2777
1498,38.48658010747206,397
1499,38.43334209622829,1268
1500,38.43334209622829,716
1501,38.43334209622829,6101
1502,38.40848588183399,5254
1503,38.364602958015034,8377
1504,38.364602958015034,11626
1505,38.34386304423641,9981
1506,38.316119323334405,2154
1507,38.316119323334405,1117
1508,38.25394254864407,1664
1509,38.25394254864407,13818
1510,38.2040813668673,1033
1511,38.2040813668673,10644
1512,38.17095171254591,574
1513,38.160392482698185,8347
1514,38.160392482698185,5136
1515,38.07862876838765,1020
1516,38.07645371061763,10134
1517,38.07645371061763,5394
1518,38.07645371061763,937
1519,37.91289249538706,447
1520,37.908571045897965,8503
1521,37.908571045897965,9960
1522,37.908571045897965,334
1523,37.908571045897965,6096
1524,37.85083283941048,1698
1525,37.73552821169308,684
1526,37.68476021602427,832
1527,37.64626876046887,683
1528,37.63222445831452,6557
1529,37.63222445831451,1633
1530,37.589892258425,8863
1531,37.58324094593227,2170
1532,37.58324094593227,8733
1533,37.58324094593227,6479
1534,37.58324094593227,6981
1535,37.58324094593227,499
1536,37.58324094593227,500
1537,37.41628183784183,1240
1538,37.41628183784183,895
1539,37.38446371121677,939
1540,37.24412705380541,2502
1541,37.223339049601734,1637
1542,37.22333904960173,614
1543,37.20333114551375,2631
1544,37.20333114551375,1677
1545,37.20333114551375,4038
1546,37.12623982488881,6765
1547,37.105315111535326,4901
1548,37.0988373393492,5118
1549,37.07668132669161,652
1550,37.07668132669161,5745
1551,37.07668132669161,3913
1552,37.022148970096815,1296
1553,37.022148970096815,6352
1554,37.022148970096815,3940
1555,36.97491906242934,8574
1556,36.97491906242934,3422
1557,36.9120576505835,4627
1558,36.71564186770922,1751
1559,36.709210456190554,5936
1560,36.603429920270855,9363
1561,36.603429920270855,1291
1562,36.603429920270855,1894
1563,36.567175880755215,7589
1564,36.5579673628925,1707
1565,36.506077027287056,1506
1566,36.498067405222876,1796
1567,36.49561398674886,2371
1568,36.371285841386396,11891
1569,36.292338300853956,1912
1570,36.28167764363317,2130
1571,36.16468500188814,1039
1572,36.16468500188814,6138
1573,36.14359933050725,3684
1574,36.124783736376884,9658
1575,36.124783736376884,4902
1576,36.124783736376884,5680
1577,36.09636150929781,9208
1578,36.09636150929781,2544
1579,36.09636150929781,2639
1580,36.09636150929781,12287
1581,36.09636150929781,1575
1582,36.07024396923315,4715
1583,36.07024396923315,7590
1584,36.05551275463989,2275
1585,36.05551275463989,4046
1586,36.03123644839294,1352
1587,36.03123644839294,1353
1588,35.97989148000354,11866
1589,35.89440906590583,4330
1590,35.89440906590583,2309
1591,35.89440906590583,1172
1592,35.85561322861457,528
1593,35.85561322861457,2285
1594,35.844626206411704,5906
1595,35.79026870167247,4290
1596,35.76877257407913,8740
1597,35.714935896050626,9206
1598,35.64320298491646,4299
1599,35.62444101106688,2209
1600,35.58209404931996,11097
1601,35.54617918915568,5594
1602,35.535918805027116,9851
1603,35.49504180614762,9650
1604,35.49504180614762,1219
1605,35.48960036595671,5076
1606,35.48960036595671,10773
1607,35.39694759734367,465
1608,35.39291292441205,8329
1609,35.39291292441205,342
1610,35.39291292441205,7755
1611,35.21061872678012,5996
1612,35.18467350701656,544
1613,35.18467350701656,3403
1614,35.17605635043482,1555
1615,35.157947990393126,7253
1616,35.13490502695114,1591
1617,35.0891721190455,9651
1618,35.0891721190455,5808
1619,35.06796008516761,2295
1620,35.05553744246976,1888
1621,35.053498788183,8832
1622,35.04993574105913,3581
1623,35.04372269037638,10440
1624,34.99778318882683,1407
1625,34.99406182165432,10619
1626,34.99406182165432,10618
1627,34.99406182165432,10616
1628,34.95468454572306,2646
1629,34.93224072187187,5607
1630,34.9062332197125,8150
1631,34.90623321971249,3846
1632,34.90623321971249,7756
1633,34.903181226330055,974
1634,34.64805146935602,2601
1635,34.64805146935602,6237
1636,34.64805146935602,6572
1637,34.64805146935602,7453
1638,34.64805146935602,1867
1639,34.64805146935602,3743
1640,34.58256995596211,7196
1641,34.55752305965751,4825
1642,34.55752305965751,1661
1643,34.50534748200441,4976
1644,34.50534748200441,5213
1645,34.46355007853347,52
1646,34.44230448952455,257
1647,34.3929307114906,9634
1648,34.35439675697907,8228
1649,34.337412497586456,11011
1650,34.3106151035499,1828
1651,34.295793714741855,11643
1652,34.291491929787206,3775
